AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,Annual_Pct10,Annual_Pct25,Annual_Median,Annual_Pct75,Annual_Pct90,Annual_Mean
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30930,32990,34370,38710,93180,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30930,32990,34370,38710,93180,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29280,31230,36430,40830,55680,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29280,31230,36430,40100,50310,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,42120,61360,67390,84430,102590,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29900,33770,36610,39460,46550,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28970,34320,36070,38420,42630,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30220,33280,36200,40270,44200,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,33660,36560,37950,39280,39280,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29620,32080,37210,38880,41080,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,32240,34880,36100,42290,50030,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29360,31200,32280,35940,39520,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29910,35320,36640,38260,42640,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28310,31200,34970,38950,44340,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30200,34250,36850,39670,46760,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29750,33400,36940,44720,58760,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,40080,48200,63150,80090,96520,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,40080,48200,63150,80090,96520,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,40080,48200,63150,80090,96520,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,47920,92800,165950,170000,204000,True
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,73730,129700,165980,170000,200220,True
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,53610,101120,161130,170000,196990,True
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,26200,36520,57710,80940,101170,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30340,50420,81690,127190,164990,True
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30340,50420,81690,127190,164990,True
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,34080,40090,49340,59750,68730,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,24960,30390,30540,33150,46760,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,24960,30390,30540,33150,46760,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,35750,43150,50350,60560,70120,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,26010,32960,39510,47590,61830,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,38150,46350,53620,62020,72300,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,31200,36210,42780,49210,59170,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29120,32960,39860,52000,57720,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,47270,49990,54450,54460,54470,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30800,33770,42350,56080,59730,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28710,31850,38010,47000,57720,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,25690,30580,37260,43300,49240,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,25690,30580,37260,43300,49240,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,34330,34330,45790,50520,53820,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,39060,50590,60440,77060,113380,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,49130,57810,61080,79730,146490,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30850,42890,49140,54890,61180,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28630,28950,33800,39520,45190,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28630,28650,31200,35860,39520,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28630,28650,31200,35860,39520,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28950,32510,39610,45190,51790,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28950,31990,36770,45200,51830,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,32490,33070,41020,45190,51160,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,34940,36710,50950,65500,81920,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,34940,36710,50950,65500,81920,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,40750,52640,76780,83610,85040,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,40750,52640,76780,83610,85040,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,36060,39520,40470,44510,71780,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,36060,39520,40470,44510,71780,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,27090,28090,35970,44360,56040,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,27090,28090,35970,44360,56040,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29500,32500,36160,39940,48490,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,27900,34330,37140,38410,43160,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,27900,34330,37140,38410,43160,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,37260,41720,53010,71800,85070,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,37260,41720,53010,71800,85070,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,26050,26930,34780,42730,44730,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,26050,26930,34780,42730,44730,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,31900,35980,38200,42600,47040,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,31900,35980,38200,42600,47040,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29200,31730,35600,38210,44550,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29120,34560,37820,44240,48810,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29390,31990,35780,38280,45020,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30250,32660,36400,39280,44720,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,28320,30940,33460,36450,39560,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,29820,33160,36460,39100,44880,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,35810,38340,48630,61040,71780,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,41210,45880,48860,63010,74540,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,35810,37470,48240,61030,70010,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,33400,38910,49390,61270,72640,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,33400,38910,49390,61270,72640,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30580,33210,44420,56580,61710,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,30580,33210,44420,56580,61710,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,32830,35720,44950,51230,61530,
99,U.S.,1,US,56,Administrative and Support and Waste Management and Remediation Services,32830,35720,44950,51230,61530,
99,U.S.,1,US,61,Educational Services,31290,41480,59440,79800,109470,
99,U.S.,1,US,61,Educational Services,63650,81260,104920,138410,180720,
99,U.S.,1,US,61,Educational Services,50120,75140,116820,175040,#,
99,U.S.,1,US,61,Educational Services,100470,132460,177430,#,#,
99,U.S.,1,US,61,Educational Services,100470,132460,177430,#,#,
99,U.S.,1,US,61,Educational Services,47300,67570,102260,155180,219200,
99,U.S.,1,US,61,Educational Services,47300,67570,102260,155180,219200,
99,U.S.,1,US,61,Educational Services,71380,90120,120220,159990,209440,
99,U.S.,1,US,61,Educational Services,57800,78010,101140,135900,176000,
99,U.S.,1,US,61,Educational Services,57800,78010,101140,135900,176000,
99,U.S.,1,US,61,Educational Services,69990,90380,121000,163450,213230,
99,U.S.,1,US,61,Educational Services,67760,85730,114880,155990,199110,
99,U.S.,1,US,61,Educational Services,81810,103250,135290,185000,#,
99,U.S.,1,US,61,Educational Services,72760,90270,120120,158070,205910,
99,U.S.,1,US,61,Educational Services,68900,84960,108920,141120,180610,
99,U.S.,1,US,61,Educational Services,75780,96510,126400,167720,216710,
99,U.S.,1,US,61,Educational Services,70910,89580,116830,154520,197140,
99,U.S.,1,US,61,Educational Services,62490,78890,101930,132800,170970,
99,U.S.,1,US,61,Educational Services,63730,80180,104590,137490,178460,
99,U.S.,1,US,61,Educational Services,60880,76630,98430,127020,161010,
99,U.S.,1,US,61,Educational Services,80690,101350,127360,163020,202170,
99,U.S.,1,US,61,Educational Services,80690,101350,127360,163020,202170,
99,U.S.,1,US,61,Educational Services,81330,102880,131860,170770,226450,
99,U.S.,1,US,61,Educational Services,81330,102880,131860,170770,226450,
99,U.S.,1,US,61,Educational Services,70050,78410,104010,136500,184420,
99,U.S.,1,US,61,Educational Services,70050,78410,104010,136500,184420,
99,U.S.,1,US,61,Educational Services,77040,92450,112820,140120,174230,
99,U.S.,1,US,61,Educational Services,77040,92450,112820,140120,174230,
99,U.S.,1,US,61,Educational Services,58270,72370,93770,114270,141860,
99,U.S.,1,US,61,Educational Services,58270,72370,93770,114270,141860,
99,U.S.,1,US,61,Educational Services,80050,96040,120280,152980,181690,
99,U.S.,1,US,61,Educational Services,80050,96040,120280,152980,181690,
99,U.S.,1,US,61,Educational Services,81960,100180,128020,164020,199400,
99,U.S.,1,US,61,Educational Services,81960,100180,128020,164020,199400,
99,U.S.,1,US,61,Educational Services,72610,84180,106630,133610,172640,
99,U.S.,1,US,61,Educational Services,72610,84180,106630,133610,172640,
99,U.S.,1,US,61,Educational Services,63650,80550,102830,133350,170610,
99,U.S.,1,US,61,Educational Services,44290,60700,76010,87600,110630,
99,U.S.,1,US,61,Educational Services,44290,60700,76010,87600,110630,
99,U.S.,1,US,61,Educational Services,81020,99010,125250,146800,180390,
99,U.S.,1,US,61,Educational Services,81020,99010,125250,146800,180390,
99,U.S.,1,US,61,Educational Services,64370,81120,103170,133600,170700,
99,U.S.,1,US,61,Educational Services,41300,52000,72720,102890,127760,
99,U.S.,1,US,61,Educational Services,73000,83890,104070,132560,165840,True
99,U.S.,1,US,61,Educational Services,63790,79870,103840,140350,212110,
99,U.S.,1,US,61,Educational Services,47160,61490,81780,110810,155210,
99,U.S.,1,US,61,Educational Services,100250,122730,143260,175000,214510,
99,U.S.,1,US,61,Educational Services,100250,122730,143260,175000,214510,
99,U.S.,1,US,61,Educational Services,43210,55330,77240,98870,121620,
99,U.S.,1,US,61,Educational Services,43210,55330,77240,98870,121620,
99,U.S.,1,US,61,Educational Services,45420,52860,68210,88340,117550,
99,U.S.,1,US,61,Educational Services,45810,53110,68260,88340,117550,
99,U.S.,1,US,61,Educational Services,41450,56940,68280,88360,114650,
99,U.S.,1,US,61,Educational Services,41450,56940,68280,88360,114650,
99,U.S.,1,US,61,Educational Services,75080,90020,114410,158300,211550,
99,U.S.,1,US,61,Educational Services,75080,90020,114410,158300,211550,
99,U.S.,1,US,61,Educational Services,58420,63650,84360,117810,158950,
99,U.S.,1,US,61,Educational Services,58420,63650,84360,117810,158950,
99,U.S.,1,US,61,Educational Services,56720,69900,98060,135670,204790,
99,U.S.,1,US,61,Educational Services,56720,69900,98060,135670,204790,
99,U.S.,1,US,61,Educational Services,60200,72620,88040,113120,138390,
99,U.S.,1,US,61,Educational Services,60200,72620,88040,113120,138390,
99,U.S.,1,US,61,Educational Services,57220,74980,94200,122820,151060,
99,U.S.,1,US,61,Educational Services,57220,74980,94200,122820,151060,
99,U.S.,1,US,61,Educational Services,46310,53500,65720,77630,91150,
99,U.S.,1,US,61,Educational Services,46310,53500,65720,77630,91150,
99,U.S.,1,US,61,Educational Services,59060,77280,102450,133170,172920,
99,U.S.,1,US,61,Educational Services,59060,77280,102450,133170,172920,
99,U.S.,1,US,61,Educational Services,45500,55420,70140,89290,112330,
99,U.S.,1,US,61,Educational Services,44760,54740,69990,90420,114990,
99,U.S.,1,US,61,Educational Services,47620,55460,66470,81220,101370,
99,U.S.,1,US,61,Educational Services,47620,55460,66470,81220,101370,
99,U.S.,1,US,61,Educational Services,52670,59580,74110,86300,109610,
99,U.S.,1,US,61,Educational Services,52670,59580,74110,86300,109610,
99,U.S.,1,US,61,Educational Services,48280,59900,74650,88380,108310,
99,U.S.,1,US,61,Educational Services,48280,59900,74650,88380,108310,
99,U.S.,1,US,61,Educational Services,52510,58520,66170,88450,109740,
99,U.S.,1,US,61,Educational Services,52510,58520,66170,88450,109740,
99,U.S.,1,US,61,Educational Services,46800,55140,67030,84260,105560,
99,U.S.,1,US,61,Educational Services,46710,55030,66650,83680,104710,
99,U.S.,1,US,61,Educational Services,50530,60920,81160,106320,129070,
99,U.S.,1,US,61,Educational Services,51990,64290,81490,104930,133320,
99,U.S.,1,US,61,Educational Services,48440,60320,79460,108910,134480,
99,U.S.,1,US,61,Educational Services,52140,64350,81580,104780,133320,
99,U.S.,1,US,61,Educational Services,54400,66610,82840,107710,146720,
99,U.S.,1,US,61,Educational Services,54400,66610,82840,107710,146720,
99,U.S.,1,US,61,Educational Services,39220,47480,59880,73060,88010,
99,U.S.,1,US,61,Educational Services,39220,47480,59880,73060,88010,
99,U.S.,1,US,61,Educational Services,47730,57860,72740,92450,108000,
99,U.S.,1,US,61,Educational Services,47730,57860,72740,92450,108000,
99,U.S.,1,US,61,Educational Services,46800,55900,68670,83930,104030,
99,U.S.,1,US,61,Educational Services,46800,55900,68670,83930,104030,
99,U.S.,1,US,61,Educational Services,43200,55290,73920,96840,124540,
99,U.S.,1,US,61,Educational Services,43200,55290,73920,96840,124540,
99,U.S.,1,US,61,Educational Services,41480,51120,65130,82700,103320,
99,U.S.,1,US,61,Educational Services,41480,51120,65130,82700,103320,
99,U.S.,1,US,61,Educational Services,40310,51330,66200,85010,109310,
99,U.S.,1,US,61,Educational Services,40310,51330,66200,85010,109310,
99,U.S.,1,US,61,Educational Services,47270,57600,70660,86920,107770,
99,U.S.,1,US,61,Educational Services,50950,62010,75600,91910,110030,
99,U.S.,1,US,61,Educational Services,50950,62010,75600,91910,110030,
99,U.S.,1,US,61,Educational Services,52600,64430,78750,82490,101280,
99,U.S.,1,US,61,Educational Services,52600,64430,78750,82490,101280,
99,U.S.,1,US,61,Educational Services,52460,64170,77460,91510,108340,
99,U.S.,1,US,61,Educational Services,52460,64170,77460,91510,108340,
99,U.S.,1,US,61,Educational Services,42390,42600,58070,75400,103270,
99,U.S.,1,US,61,Educational Services,42390,42600,58070,75400,103270,
99,U.S.,1,US,61,Educational Services,60470,67380,83490,103730,125790,
99,U.S.,1,US,61,Educational Services,62840,69670,83940,103730,125700,
99,U.S.,1,US,61,Educational Services,34690,40340,46070,60340,78100,
99,U.S.,1,US,61,Educational Services,51350,64620,83670,109720,127600,
99,U.S.,1,US,61,Educational Services,39890,47620,59700,89050,102500,
99,U.S.,1,US,61,Educational Services,39890,47620,59700,89050,102500,
99,U.S.,1,US,61,Educational Services,39310,46240,52110,64480,80920,
99,U.S.,1,US,61,Educational Services,39490,46500,51860,63570,79010,
99,U.S.,1,US,61,Educational Services,38240,44210,57100,75300,104120,
99,U.S.,1,US,61,Educational Services,41470,50320,63750,81040,100830,
99,U.S.,1,US,61,Educational Services,41470,50320,63750,81040,100830,
99,U.S.,1,US,61,Educational Services,44930,57110,75450,98880,124390,
99,U.S.,1,US,61,Educational Services,44330,56380,75130,98880,124470,
99,U.S.,1,US,61,Educational Services,61770,74490,89320,108040,130740,
99,U.S.,1,US,61,Educational Services,62150,74480,88680,106900,128170,
99,U.S.,1,US,61,Educational Services,59710,74610,92380,115300,139840,
99,U.S.,1,US,61,Educational Services,56360,66100,88700,113030,150760,
99,U.S.,1,US,61,Educational Services,56360,66100,88700,113030,150760,
99,U.S.,1,US,61,Educational Services,38050,46740,58290,71720,86050,
99,U.S.,1,US,61,Educational Services,45360,52810,64790,80050,98550,
99,U.S.,1,US,61,Educational Services,37120,45830,56240,68840,82780,
99,U.S.,1,US,61,Educational Services,58470,70200,85880,105860,130370,
99,U.S.,1,US,61,Educational Services,68020,85230,105810,132500,162460,
99,U.S.,1,US,61,Educational Services,53160,65630,83780,106030,130880,
99,U.S.,1,US,61,Educational Services,61140,86240,108410,133460,159590,
99,U.S.,1,US,61,Educational Services,58600,69310,83620,102610,124800,
99,U.S.,1,US,61,Educational Services,59490,74270,94170,118560,144880,
99,U.S.,1,US,61,Educational Services,62650,72940,87360,107320,127290,
99,U.S.,1,US,61,Educational Services,65170,81560,104110,130540,162020,
99,U.S.,1,US,61,Educational Services,62260,73870,86260,108140,133450,
99,U.S.,1,US,61,Educational Services,53980,65790,82080,101450,126990,
99,U.S.,1,US,61,Educational Services,46430,58290,73250,91960,112560,
99,U.S.,1,US,61,Educational Services,47650,61970,79900,104680,129210,
99,U.S.,1,US,61,Educational Services,47650,61970,79900,104680,129210,
99,U.S.,1,US,61,Educational Services,52030,63830,77910,98740,123500,
99,U.S.,1,US,61,Educational Services,65560,65560,81840,85460,106530,
99,U.S.,1,US,61,Educational Services,65560,65560,81840,85460,106530,
99,U.S.,1,US,61,Educational Services,26250,40330,63430,82240,91290,
99,U.S.,1,US,61,Educational Services,26250,40330,63430,82240,91290,
99,U.S.,1,US,61,Educational Services,52030,61570,74520,90880,107190,
99,U.S.,1,US,61,Educational Services,52030,61570,74520,90880,107190,
99,U.S.,1,US,61,Educational Services,54590,66450,81810,103220,127410,
99,U.S.,1,US,61,Educational Services,54590,66450,81810,103220,127410,
99,U.S.,1,US,61,Educational Services,52140,64650,79310,100760,129980,
99,U.S.,1,US,61,Educational Services,52140,64650,79310,100760,129980,
99,U.S.,1,US,61,Educational Services,48170,63560,77130,95410,113560,
99,U.S.,1,US,61,Educational Services,48170,63560,77130,95410,113560,
99,U.S.,1,US,61,Educational Services,52320,63650,84350,109290,140620,
99,U.S.,1,US,61,Educational Services,62910,78030,98770,119660,144330,
99,U.S.,1,US,61,Educational Services,69880,86250,104460,125270,149700,
99,U.S.,1,US,61,Educational Services,70570,87350,105180,125270,150340,
99,U.S.,1,US,61,Educational Services,55770,68350,87310,119990,145690,
99,U.S.,1,US,61,Educational Services,51460,63050,67650,80950,91070,
99,U.S.,1,US,61,Educational Services,52520,63550,69150,80950,91730,
99,U.S.,1,US,61,Educational Services,60270,68940,90740,119690,147710,
99,U.S.,1,US,61,Educational Services,66280,80610,99850,133660,152690,
99,U.S.,1,US,61,Educational Services,66280,80610,99850,133660,152690,
99,U.S.,1,US,61,Educational Services,53290,66230,84630,104330,136250,
99,U.S.,1,US,61,Educational Services,53290,66230,84630,104330,136250,
99,U.S.,1,US,61,Educational Services,47460,62020,76800,102110,130460,
99,U.S.,1,US,61,Educational Services,47460,62020,76800,102110,130460,
99,U.S.,1,US,61,Educational Services,47640,56960,64450,91370,122850,
99,U.S.,1,US,61,Educational Services,47640,56960,64450,91370,122850,
99,U.S.,1,US,61,Educational Services,64180,78530,102000,128480,161050,
99,U.S.,1,US,61,Educational Services,64180,78530,102000,128480,161050,
99,U.S.,1,US,61,Educational Services,60370,72350,86700,110230,125420,
99,U.S.,1,US,61,Educational Services,60370,72350,86700,110230,125420,
99,U.S.,1,US,61,Educational Services,62590,68240,89810,113410,139420,
99,U.S.,1,US,61,Educational Services,56390,64780,81380,106150,129340,
99,U.S.,1,US,61,Educational Services,66590,86300,113180,120060,183890,
99,U.S.,1,US,61,Educational Services,59820,68760,86340,105610,135660,
99,U.S.,1,US,61,Educational Services,59820,68760,86340,105610,135660,
99,U.S.,1,US,61,Educational Services,62420,79510,100950,131270,174090,
99,U.S.,1,US,61,Educational Services,52760,64180,84430,102130,130010,
99,U.S.,1,US,61,Educational Services,65800,84100,109430,141620,174090,
99,U.S.,1,US,61,Educational Services,63460,70560,89390,102370,160370,
99,U.S.,1,US,61,Educational Services,63460,70560,89390,102370,160370,
99,U.S.,1,US,61,Educational Services,56530,60380,64360,84620,121010,
99,U.S.,1,US,61,Educational Services,56530,60380,64360,84620,121010,
99,U.S.,1,US,61,Educational Services,54240,65180,85740,108110,136880,
99,U.S.,1,US,61,Educational Services,54240,65180,85740,108110,136880,
99,U.S.,1,US,61,Educational Services,65780,67830,85580,105740,133570,
99,U.S.,1,US,61,Educational Services,65780,67830,85580,105740,133570,
99,U.S.,1,US,61,Educational Services,66010,82280,98560,120010,142100,
99,U.S.,1,US,61,Educational Services,66010,82280,98560,120010,142100,
99,U.S.,1,US,61,Educational Services,43780,52660,63630,80260,101520,
99,U.S.,1,US,61,Educational Services,43230,53740,59470,67410,89620,
99,U.S.,1,US,61,Educational Services,40390,50610,58890,67410,81830,
99,U.S.,1,US,61,Educational Services,50330,60050,70770,101700,107870,
99,U.S.,1,US,61,Educational Services,48930,57270,58920,62030,71410,
99,U.S.,1,US,61,Educational Services,43790,52660,64680,81840,102950,
99,U.S.,1,US,61,Educational Services,51590,63780,87360,131040,211030,
99,U.S.,1,US,61,Educational Services,51680,54770,67340,79990,85840,
99,U.S.,1,US,61,Educational Services,45430,53590,62820,78920,95380,
99,U.S.,1,US,61,Educational Services,45080,45280,74060,83970,98820,
99,U.S.,1,US,61,Educational Services,51570,52510,61780,75280,94630,
99,U.S.,1,US,61,Educational Services,45010,63310,66730,92580,106190,
99,U.S.,1,US,61,Educational Services,49510,52660,54750,74210,87670,
99,U.S.,1,US,61,Educational Services,40410,48830,60330,76950,85000,
99,U.S.,1,US,61,Educational Services,39590,48530,63000,77830,95010,
99,U.S.,1,US,61,Educational Services,43730,51300,58490,64250,74040,
99,U.S.,1,US,61,Educational Services,43730,51300,58490,64250,74040,
99,U.S.,1,US,61,Educational Services,42280,55550,70860,95970,124450,
99,U.S.,1,US,61,Educational Services,50590,61410,66780,84440,109150,
99,U.S.,1,US,61,Educational Services,49350,52640,63170,79750,99600,
99,U.S.,1,US,61,Educational Services,50500,53270,65190,83950,113270,
99,U.S.,1,US,61,Educational Services,49240,54850,64520,82380,101880,
99,U.S.,1,US,61,Educational Services,49260,52640,62330,78610,97300,
99,U.S.,1,US,61,Educational Services,50060,60370,64060,82010,105490,
99,U.S.,1,US,61,Educational Services,50360,59240,65120,81400,105770,
99,U.S.,1,US,61,Educational Services,49560,60670,64170,80780,104930,
99,U.S.,1,US,61,Educational Services,47180,53390,67040,83970,112090,
99,U.S.,1,US,61,Educational Services,50080,61080,63290,82210,104600,
99,U.S.,1,US,61,Educational Services,47730,50090,64080,80240,102670,
99,U.S.,1,US,61,Educational Services,49000,58970,64110,80240,102670,
99,U.S.,1,US,61,Educational Services,46990,48720,50530,64080,78320,
99,U.S.,1,US,61,Educational Services,51490,61990,76120,85010,121230,
99,U.S.,1,US,61,Educational Services,60850,69780,82500,106550,125580,
99,U.S.,1,US,61,Educational Services,51470,61860,76120,84950,118440,
99,U.S.,1,US,61,Educational Services,46900,52360,64740,80210,106650,
99,U.S.,1,US,61,Educational Services,46900,52360,64740,80210,106650,
99,U.S.,1,US,61,Educational Services,51440,63550,81560,108760,162470,
99,U.S.,1,US,61,Educational Services,61860,74950,106440,144670,183170,
99,U.S.,1,US,61,Educational Services,60270,75620,95460,131210,166520,
99,U.S.,1,US,61,Educational Services,62930,74770,109250,144670,183170,
99,U.S.,1,US,61,Educational Services,52460,65930,89120,126750,158350,
99,U.S.,1,US,61,Educational Services,52460,65930,89120,126750,158350,
99,U.S.,1,US,61,Educational Services,49890,59260,68540,91420,122260,
99,U.S.,1,US,61,Educational Services,49890,60640,68540,85750,126570,
99,U.S.,1,US,61,Educational Services,49090,58240,80050,99440,122260,
99,U.S.,1,US,61,Educational Services,53610,64080,82110,103470,139920,
99,U.S.,1,US,61,Educational Services,53450,62700,82360,95110,135210,
99,U.S.,1,US,61,Educational Services,56370,66680,82420,108410,145100,
99,U.S.,1,US,61,Educational Services,51140,64360,80690,104150,139400,
99,U.S.,1,US,61,Educational Services,49650,62240,80130,102710,138910,
99,U.S.,1,US,61,Educational Services,49650,62240,80130,102710,138910,
99,U.S.,1,US,61,Educational Services,59660,71020,84930,106840,132310,
99,U.S.,1,US,61,Educational Services,58500,74450,87020,127980,148100,
99,U.S.,1,US,61,Educational Services,58500,74450,87020,127980,148100,
99,U.S.,1,US,61,Educational Services,39520,48800,63290,78770,86470,
99,U.S.,1,US,61,Educational Services,39520,48800,63290,78770,86470,
99,U.S.,1,US,61,Educational Services,60730,73060,86070,107830,132310,
99,U.S.,1,US,61,Educational Services,70060,78200,83290,100420,144890,
99,U.S.,1,US,61,Educational Services,50350,66020,83780,111530,138630,
99,U.S.,1,US,61,Educational Services,61160,73480,86530,107650,132310,
99,U.S.,1,US,61,Educational Services,52710,61720,80130,110520,141930,
99,U.S.,1,US,61,Educational Services,58910,69820,87630,105420,155990,
99,U.S.,1,US,61,Educational Services,58910,69820,87630,105420,155990,
99,U.S.,1,US,61,Educational Services,60380,67610,77870,100800,121690,
99,U.S.,1,US,61,Educational Services,60380,67610,77870,100800,121690,
99,U.S.,1,US,61,Educational Services,53150,64340,81350,102710,131960,
99,U.S.,1,US,61,Educational Services,38750,48460,58500,73020,91640,
99,U.S.,1,US,61,Educational Services,52800,59960,65150,78390,99280,
99,U.S.,1,US,61,Educational Services,49940,53440,59520,78290,123920,
99,U.S.,1,US,61,Educational Services,57870,65000,81620,102540,162140,
99,U.S.,1,US,61,Educational Services,55140,66470,83100,104210,133800,
99,U.S.,1,US,61,Educational Services,35920,41950,52540,64540,82070,
99,U.S.,1,US,61,Educational Services,38330,43720,50650,61030,70430,
99,U.S.,1,US,61,Educational Services,38230,43720,50650,60940,70060,
99,U.S.,1,US,61,Educational Services,38330,38330,49370,61850,75440,
99,U.S.,1,US,61,Educational Services,37870,41720,49950,62400,77250,
99,U.S.,1,US,61,Educational Services,37870,41720,49950,62400,77250,
99,U.S.,1,US,61,Educational Services,36650,46790,57550,64930,78010,
99,U.S.,1,US,61,Educational Services,36650,46790,57550,64930,78010,
99,U.S.,1,US,61,Educational Services,35980,46890,51650,63010,78120,
99,U.S.,1,US,61,Educational Services,35980,47070,52150,62800,78120,
99,U.S.,1,US,61,Educational Services,38160,47310,53290,63390,75630,
99,U.S.,1,US,61,Educational Services,34440,38320,48560,62230,67090,
99,U.S.,1,US,61,Educational Services,50650,50650,62980,81730,88280,
99,U.S.,1,US,61,Educational Services,50650,50650,62980,81730,88280,
99,U.S.,1,US,61,Educational Services,36400,42550,52630,62990,80870,
99,U.S.,1,US,61,Educational Services,36400,42550,52630,62990,80870,
99,U.S.,1,US,61,Educational Services,29500,38370,49120,53720,63070,
99,U.S.,1,US,61,Educational Services,29500,38370,49120,53720,63070,
99,U.S.,1,US,61,Educational Services,31350,41110,60130,77170,101800,
